ID,Year,Month,Day,kingdom,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
63857,7,1,27,Neo-Tokyo,25.7,24.52,0,16.2,63
63858,7,1,27,Nirvana,298.45,24.56,0.65,7.5,330
63859,7,1,27,Olympus,298.55,23.51,0,18.7,66
63860,7,1,27,Pandora,298.75,23.51,0,18.7,66
63861,7,1,27,Rapture,298.55,23.51,0,18.7,66
63862,7,1,27,Rivendell,291.95,19.48,0.13,7.2,94
63863,7,1,27,Serenity,298.95,24.52,0,16.2,63
63864,7,1,27,Shangri-La,25.7,24.52,0,16.2,63
63865,7,1,27,Solara,299.05,24.52,0,16.2,63
63866,7,1,27,Solstice,25.8,20.42,0,21.9,80
63867,7,1,27,Sunspear,26.1,20.35,0,23.6,90
63868,7,1,27,Utopia,298.75,23.51,0,18.7,66
63869,7,1,27,Valyria,26.2,19.98,0,21.7,55
63870,7,1,27,Winterfell,20.1,20.24,0,8,54
63871,7,1,28,Arcadia,24.8,20.33,0,14.3,83
63872,7,1,28,Atlantis,300.15,22.13,2.08,9.7,279
63873,7,1,28,Avalon,26.1,22.13,2.08,9.7,279
63874,7,1,28,Camelot,22,19.79,0.26,10.2,91
63875,7,1,28,Dorne,25.7,17.07,0,22.4,81
63876,7,1,28,Eden,26.6,22.52,0,14.6,63
63877,7,1,28,El Dorado,298.05,21.87,2.73,4.3,89
63878,7,1,28,Elysium,26.5,22.52,0,14.6,63
63879,7,1,28,Emerald City,299.75,22.49,0,10,64
63880,7,1,28,Helios,24.8,20.33,0,14.3,83
63881,7,1,28,Krypton,299.75,22.52,0,14.6,63
63882,7,1,28,Metropolis,26.5,22.49,0,10,64
63883,7,1,28,Midgar,25.8,20.79,0,17.3,83
63884,7,1,28,Midgard,23.4,18.49,0.52,12.9,94
63885,7,1,28,Mordor,26.5,21.99,0.26,10.5,87
63886,7,1,28,Neo-City,26.6,22.49,0,10,64
63887,7,1,28,Neo-Tokyo,26.6,22.49,0,10,64
63888,7,1,28,Nirvana,299.25,22.13,2.08,9.7,279
63889,7,1,28,Olympus,299.55,22.52,0,14.6,63
63890,7,1,28,Pandora,299.65,22.52,0,14.6,63
63891,7,1,28,Rapture,299.55,22.52,0,14.6,63
63892,7,1,28,Rivendell,292.95,20.03,1.69,6.6,103
63893,7,1,28,Serenity,299.85,22.49,0,10,64
63894,7,1,28,Shangri-La,26.6,22.49,0,10,64
63895,7,1,28,Solara,299.65,22.49,0,10,64
63896,7,1,28,Solstice,26,17.79,21.45,22.4,69
63897,7,1,28,Sunspear,26.1,18.47,0,27.4,88
63898,7,1,28,Utopia,299.65,22.52,0,14.6,63
63899,7,1,28,Valyria,26,15.79,9.23,21.7,45
63900,7,1,28,Winterfell,21.2,20.77,0.26,7.9,52
63901,7,1,29,Arcadia,23.2,7.77,10.92,9.2,81
63902,7,1,29,Atlantis,300.15,20.79,8.19,10.3,358
63903,7,1,29,Avalon,26.3,20.79,8.19,10.3,358
63904,7,1,29,Camelot,21.7,10.7,3.51,6.2,83
63905,7,1,29,Dorne,24.2,4.85,103.35,19.7,86
63906,7,1,29,Eden,25.4,14.52,1.43,14.6,65
63907,7,1,29,El Dorado,297.65,19.03,4.42,8.2,64
63908,7,1,29,Elysium,25.3,14.52,1.43,14.6,65
63909,7,1,29,Emerald City,299.15,17.86,0.65,13.8,66
63910,7,1,29,Helios,23.4,7.77,10.92,9.2,81
63911,7,1,29,Krypton,298.65,14.52,1.43,14.6,65
63912,7,1,29,Metropolis,25.2,17.86,0.65,13.8,66
63913,7,1,29,Midgar,24.4,7.27,20.41,11.2,82
63914,7,1,29,Midgard,22.6,8.3,8.06,8,90
63915,7,1,29,Mordor,26,19.56,6.11,12.1,348
63916,7,1,29,Neo-City,25.6,17.86,0.65,13.8,66
63917,7,1,29,Neo-Tokyo,25.6,17.86,0.65,13.8,66
63918,7,1,29,Nirvana,299.55,20.79,8.19,10.3,358
63919,7,1,29,Olympus,298.45,14.52,1.43,14.6,65
63920,7,1,29,Pandora,298.35,14.52,1.43,14.6,65
63921,7,1,29,Rapture,298.05,14.52,1.43,14.6,65
63922,7,1,29,Rivendell,293.15,14.21,3.64,4.3,79
63923,7,1,29,Serenity,298.85,17.86,0.65,13.8,66
63924,7,1,29,Shangri-La,25.5,17.86,0.65,13.8,66
63925,7,1,29,Solara,299.25,17.86,0.65,13.8,66
63926,7,1,29,Solstice,24.8,8.75,100.36,16.9,106
63927,7,1,29,Sunspear,25.5,9.56,12.48,29,84
63928,7,1,29,Utopia,298.25,14.52,1.43,14.6,65
63929,7,1,29,Valyria,25.6,16.85,3.51,16.2,29
63930,7,1,29,Winterfell,21.7,16.94,5.72,5.1,33
63931,7,1,30,Arcadia,24.8,18.71,7.54,15.3,88
63932,7,1,30,Atlantis,299.95,20.74,5.98,8.7,119
63933,7,1,30,Avalon,26.1,20.74,5.98,8.7,119
63934,7,1,30,Camelot,22.4,17.16,8.84,10.3,105
63935,7,1,30,Dorne,25.4,19.41,8.45,20.1,93
63936,7,1,30,Eden,25.6,17.13,17.29,10.8,65
63937,7,1,30,El Dorado,297.65,17.73,8.84,5.2,113
63938,7,1,30,Elysium,25.5,17.13,17.29,10.8,65
63939,7,1,30,Emerald City,298.95,16.39,20.02,9.8,65
63940,7,1,30,Helios,24.8,18.71,7.54,15.3,88
63941,7,1,30,Krypton,298.85,17.13,17.29,10.8,65
63942,7,1,30,Metropolis,25.8,16.39,20.02,9.8,65
63943,7,1,30,Midgar,25.8,19.4,5.46,17.3,92
63944,7,1,30,Midgard,23.7,16.99,10.27,14.1,105
63945,7,1,30,Mordor,26.3,19.71,0.13,16.7,101
63946,7,1,30,Neo-City,25.7,16.39,20.02,9.8,65
63947,7,1,30,Neo-Tokyo,25.7,16.39,20.02,9.8,65
63948,7,1,30,Nirvana,299.35,20.74,5.98,8.7,119
63949,7,1,30,Olympus,298.65,17.13,17.29,10.8,65
63950,7,1,30,Pandora,298.95,17.13,17.29,10.8,65
63951,7,1,30,Rapture,298.95,17.13,17.29,10.8,65
63952,7,1,30,Rivendell,293.25,16.87,13.13,6.4,103
63953,7,1,30,Serenity,298.95,16.39,20.02,9.8,65
63954,7,1,30,Shangri-La,25.7,16.39,20.02,9.8,65
63955,7,1,30,Solara,298.95,16.39,20.02,9.8,65
63956,7,1,30,Solstice,25.3,18.34,13.78,19.9,93
63957,7,1,30,Sunspear,26.1,20.33,2.73,26.9,88
63958,7,1,30,Utopia,299.25,17.13,17.29,10.8,65
63959,7,1,30,Valyria,25.5,15.54,15.6,17.6,73
63960,7,1,30,Winterfell,21.6,18.09,2.99,10.2,64
63961,7,1,31,Arcadia,25.1,18.51,1.04,15.5,91
63962,7,1,31,Atlantis,299.65,21.23,20.93,10.4,99
63963,7,1,31,Avalon,26,21.23,20.93,10.4,99
63964,7,1,31,Camelot,22.6,17.17,2.08,10.2,105
63965,7,1,31,Dorne,25.8,19.41,3.51,21.7,90
63966,7,1,31,Eden,25.7,18.76,23.79,9.7,66
63967,7,1,31,El Dorado,297.65,17.94,45.63,6.9,315
63968,7,1,31,Elysium,25.6,18.76,23.79,9.7,66
63969,7,1,31,Emerald City,298.65,18.22,42.25,6.7,71
63970,7,1,31,Helios,25.1,18.51,1.04,15.5,91
63971,7,1,31,Krypton,298.95,18.76,23.79,9.7,66
63972,7,1,31,Metropolis,25.9,18.22,42.25,6.7,71
63973,7,1,31,Midgar,25.9,19.43,5.85,19.2,95
63974,7,1,31,Midgard,23.7,17.15,2.08,13.6,108
63975,7,1,31,Mordor,25.9,20.87,1.3,17.8,98
63976,7,1,31,Neo-City,25.6,18.22,42.25,6.7,71
63977,7,1,31,Neo-Tokyo,25.7,18.22,42.25,6.7,71
63978,7,1,31,Nirvana,299.15,21.23,20.93,10.4,99
63979,7,1,31,Olympus,298.65,18.76,23.79,9.7,66
63980,7,1,31,Pandora,299.05,18.76,23.79,9.7,66
63981,7,1,31,Rapture,299.25,18.76,23.79,9.7,66
63982,7,1,31,Rivendell,293.05,16.87,12.74,9.9,106
63983,7,1,31,Serenity,298.85,18.22,42.25,6.7,71
63984,7,1,31,Shangri-La,25.8,18.22,42.25,6.7,71
63985,7,1,31,Solara,298.65,18.22,42.25,6.7,71
63986,7,1,31,Solstice,25.5,20.46,11.18,20.1,98
63987,7,1,31,Sunspear,26.2,19.66,2.21,28.4,84
63988,7,1,31,Utopia,299.35,18.76,23.79,9.7,66
63989,7,1,31,Valyria,25.3,18.53,13.39,17.2,78
63990,7,1,31,Winterfell,21.4,17.87,6.63,13,75
63991,7,2,1,Arcadia,25,19.33,0.91,17.8,87
63992,7,2,1,Atlantis,300.65,24.25,0.26,13.9,104
63993,7,2,1,Avalon,26.6,24.25,0.26,13.9,104
63994,7,2,1,Camelot,22.3,18.47,0.91,13,97
63995,7,2,1,Dorne,25.5,19.72,3.12,27.4,87
63996,7,2,1,Eden,26.3,20.99,1.04,16.5,64
63997,7,2,1,El Dorado,298.05,20.99,5.59,4.8,64
63998,7,2,1,Elysium,26.2,20.99,1.04,16.5,64
63999,7,2,1,Emerald City,299.25,20.87,4.55,13,62
64000,7,2,1,Helios,24.9,19.33,0.91,17.8,87
64001,7,2,1,Krypton,299.55,20.99,1.04,16.5,64
64002,7,2,1,Metropolis,26.4,20.87,4.55,13,62
64003,7,2,1,Midgar,25.7,19.63,1.69,18.8,91
64004,7,2,1,Midgard,23.4,17.63,3.38,16.3,100
64005,7,2,1,Mordor,26.2,23.91,0,22.1,94
64006,7,2,1,Neo-City,26.2,20.87,4.55,13,62
64007,7,2,1,Neo-Tokyo,26.3,20.87,4.55,13,62
64008,7,2,1,Nirvana,299.75,24.25,0.26,13.9,104
64009,7,2,1,Olympus,299.35,20.99,1.04,16.5,64
64010,7,2,1,Pandora,299.55,20.99,1.04,16.5,64
64011,7,2,1,Rapture,299.55,20.99,1.04,16.5,64
64012,7,2,1,Rivendell,293.35,18.98,3.77,10.7,103
64013,7,2,1,Serenity,299.45,20.87,4.55,13,62
64014,7,2,1,Shangri-La,26.4,20.87,4.55,13,62
64015,7,2,1,Solara,299.25,20.87,4.55,13,62
64016,7,2,1,Solstice,25.1,19.66,8.58,24.9,87
64017,7,2,1,Sunspear,25.7,20.43,4.81,31.8,85
64018,7,2,1,Utopia,299.55,20.99,1.04,16.5,64
64019,7,2,1,Valyria,25.3,19.38,11.57,21.9,68
64020,7,2,1,Winterfell,21.2,20.95,1.82,13.2,67
64021,7,2,2,Arcadia,25.3,19.69,0,19.2,91
64022,7,2,2,Atlantis,300.85,24.75,0,16.6,105
64023,7,2,2,Avalon,26.8,24.75,0,16.6,105
64024,7,2,2,Camelot,22.4,18.55,0.13,15.5,104
64025,7,2,2,Dorne,25.4,16.85,7.8,24.9,86
64026,7,2,2,Eden,26.9,21.17,0,15.9,66
64027,7,2,2,El Dorado,298.35,21.37,1.95,3.6,104
64028,7,2,2,Elysium,26.8,21.17,0,15.9,66
64029,7,2,2,Emerald City,299.85,21.15,1.3,12.1,65
64030,7,2,2,Helios,25.2,19.69,0,19.2,91
64031,7,2,2,Krypton,300.05,21.17,0,15.9,66
64032,7,2,2,Metropolis,26.9,21.15,1.3,12.1,65
64033,7,2,2,Midgar,25.9,20.11,0.52,21.2,92
64034,7,2,2,Midgard,23.8,18.07,2.08,17.7,103
64035,7,2,2,Mordor,26.5,23.94,0,23.2,92
64036,7,2,2,Neo-City,26.8,21.15,1.3,12.1,65
64037,7,2,2,Neo-Tokyo,26.8,21.15,1.3,12.1,65
64038,7,2,2,Nirvana,299.95,24.75,0,16.6,105
64039,7,2,2,Olympus,299.95,21.17,0,15.9,66
64040,7,2,2,Pandora,300.05,21.17,0,15.9,66
64041,7,2,2,Rapture,300.05,21.17,0,15.9,66
64042,7,2,2,Rivendell,293.55,19,1.95,12.9,106
64043,7,2,2,Serenity,300.05,21.15,1.3,12.1,65
64044,7,2,2,Shangri-La,26.9,21.15,1.3,12.1,65
64045,7,2,2,Solara,299.75,21.15,1.3,12.1,65
64046,7,2,2,Solstice,25.4,16.79,6.76,25.2,87
64047,7,2,2,Sunspear,25.8,16.06,3.9,29.6,86
64048,7,2,2,Utopia,300.05,21.17,0,15.9,66
64049,7,2,2,Valyria,25.7,19.32,9.75,20.2,74
64050,7,2,2,Winterfell,21.4,21.13,1.56,15.3,68
64051,7,2,3,Arcadia,24.9,18.02,0,19.8,88
64052,7,2,3,Atlantis,299.75,18.49,10.53,14.2,107
64053,7,2,3,Avalon,26.2,18.49,10.53,14.2,107
64054,7,2,3,Camelot,21.7,14.15,0.39,14.9,98
64055,7,2,3,Dorne,25.7,22.36,0,24.2,88
64056,7,2,3,Eden,26.3,18.02,0.26,18.1,66
64057,7,2,3,El Dorado,297.75,15.71,14.04,5.5,74
64058,7,2,3,Elysium,26.2,18.02,0.26,18.1,66
64059,7,2,3,Emerald City,299.25,16.85,0.39,14.5,65
64060,7,2,3,Helios,24.8,18.02,0,19.8,88
64061,7,2,3,Krypton,299.55,18.02,0.26,18.1,66
64062,7,2,3,Metropolis,26.4,16.85,0.39,14.5,65
64063,7,2,3,Midgar,26,20.15,0,22,90
64064,7,2,3,Midgard,23.4,15.06,0,16.9,98
64065,7,2,3,Mordor,25.5,15.79,0,24.2,92
64066,7,2,3,Neo-City,26.2,16.85,0.39,14.5,65
64067,7,2,3,Neo-Tokyo,26.3,16.85,0.39,14.5,65
64068,7,2,3,Nirvana,299.35,18.49,10.53,14.2,107
64069,7,2,3,Olympus,299.35,18.02,0.26,18.1,66
64070,7,2,3,Pandora,299.55,18.02,0.26,18.1,66
64071,7,2,3,Rapture,299.55,18.02,0.26,18.1,66
64072,7,2,3,Rivendell,292.85,12.69,11.83,11.5,102
64073,7,2,3,Serenity,299.45,16.85,0.39,14.5,65
64074,7,2,3,Shangri-La,26.4,16.85,0.39,14.5,65
64075,7,2,3,Solara,299.25,16.85,0.39,14.5,65
64076,7,2,3,Solstice,25.7,21.57,0,23.7,82
64077,7,2,3,Sunspear,25.9,21.71,0,27.8,88
64078,7,2,3,Utopia,299.65,18.02,0.26,18.1,66
64079,7,2,3,Valyria,25.7,9.94,15.08,23.3,69
64080,7,2,3,Winterfell,20.5,13.62,6.11,14,64
64081,7,2,4,Arcadia,25,21.72,0,20.7,91
64082,7,2,4,Atlantis,300.05,22.27,0.52,7.7,103
64083,7,2,4,Avalon,26.5,22.27,0.52,7.7,103
64084,7,2,4,Camelot,21.6,18.99,0,16,102
64085,7,2,4,Dorne,25.3,24.03,0,23.4,88
64086,7,2,4,Eden,26.4,23.15,0,19.8,66
64087,7,2,4,El Dorado,298.05,22.01,3.25,5,63
64088,7,2,4,Elysium,26.3,23.15,0,19.8,66
64089,7,2,4,Emerald City,299.55,22.94,0,15,64
64090,7,2,4,Helios,24.8,21.72,0,20.7,91
64091,7,2,4,Krypton,299.65,23.15,0,19.8,66
64092,7,2,4,Metropolis,26.4,22.94,0,15,64
64093,7,2,4,Midgar,25.7,23.35,0,21.1,92
64094,7,2,4,Midgard,23.5,19.2,0,19,102
64095,7,2,4,Mordor,26.1,18.6,0,23.9,89
64096,7,2,4,Neo-City,26.4,22.94,0,15,64
64097,7,2,4,Neo-Tokyo,26.4,22.94,0,15,64
64098,7,2,4,Nirvana,299.65,22.27,0.52,7.7,103
64099,7,2,4,Olympus,299.45,23.15,0,19.8,66
64100,7,2,4,Pandora,299.55,23.15,0,19.8,66
64101,7,2,4,Rapture,299.65,23.15,0,19.8,66
64102,7,2,4,Rivendell,293.15,17.77,0.52,11.2,102
64103,7,2,4,Serenity,299.65,22.94,0,15,64
64104,7,2,4,Shangri-La,26.5,22.94,0,15,64
64105,7,2,4,Solara,299.45,22.94,0,15,64
64106,7,2,4,Solstice,25.7,21.99,0,21.9,81
64107,7,2,4,Sunspear,25.5,23.91,0,28,90
64108,7,2,4,Utopia,299.65,23.15,0,19.8,66
64109,7,2,4,Valyria,26.4,19.24,0,22.6,61
64110,7,2,4,Winterfell,20.8,18.4,0,14.2,60
64111,7,2,5,Arcadia,24.9,17.58,0,16.7,85
64112,7,2,5,Atlantis,300.05,16.26,0.13,6.4,113
64113,7,2,5,Avalon,26,16.26,0.13,6.4,113
64114,7,2,5,Camelot,21.6,14.14,0,12,96
64115,7,2,5,Dorne,25.1,21.62,0,23.7,79
64116,7,2,5,Eden,26.1,19.57,0,17.9,60
64117,7,2,5,El Dorado,297.85,16.48,0,5.9,74
64118,7,2,5,Elysium,26,19.57,0,17.9,60
64119,7,2,5,Emerald City,299.35,19.01,0,14.2,59
64120,7,2,5,Helios,24.7,17.58,0,16.7,85
64121,7,2,5,Krypton,299.25,19.57,0,17.9,60
64122,7,2,5,Metropolis,26.1,19.01,0,14.2,59
64123,7,2,5,Midgar,25.4,19.76,0,18.1,83
64124,7,2,5,Midgard,23.5,14.93,0,14.6,96
64125,7,2,5,Mordor,25.7,10.71,0,14.6,91
64126,7,2,5,Neo-City,26,19.01,0,14.2,59
64127,7,2,5,Neo-Tokyo,26.1,19.01,0,14.2,59
64128,7,2,5,Nirvana,299.25,16.26,0.13,6.4,113
64129,7,2,5,Olympus,299.15,19.57,0,17.9,60
64130,7,2,5,Pandora,299.25,19.57,0,17.9,60
64131,7,2,5,Rapture,299.35,19.57,0,17.9,60
64132,7,2,5,Rivendell,292.95,10.85,0.13,6.5,99
64133,7,2,5,Serenity,299.25,19.01,0,14.2,59
64134,7,2,5,Shangri-La,26.1,19.01,0,14.2,59
64135,7,2,5,Solara,299.45,19.01,0,14.2,59
64136,7,2,5,Solstice,25.7,15.72,0,21.2,70
64137,7,2,5,Sunspear,25.5,23.57,0,26.7,84
64138,7,2,5,Utopia,299.35,19.57,0,17.9,60
64139,7,2,5,Valyria,25.9,8.61,1.17,22.8,46
64140,7,2,5,Winterfell,20.8,9.12,0.39,7.8,50
64141,7,2,6,Arcadia,25.2,18.7,1.3,17,79
64142,7,2,6,Atlantis,299.25,15.84,13.26,9.7,89
64143,7,2,6,Avalon,25.8,15.84,13.26,9.7,89
64144,7,2,6,Camelot,22.3,16.45,1.82,12,87
64145,7,2,6,Dorne,25.8,23.57,0,25,73
64146,7,2,6,Eden,26.6,20.41,0.13,18.5,59
64147,7,2,6,El Dorado,298.45,18.18,5.85,7.3,76
64148,7,2,6,Elysium,26.5,20.41,0.13,18.5,59
64149,7,2,6,Emerald City,299.55,20.12,0.26,14.7,60
64150,7,2,6,Helios,25,18.7,1.3,17,79
64151,7,2,6,Krypton,299.85,20.41,0.13,18.5,59
64152,7,2,6,Metropolis,26.7,20.12,0.26,14.7,60
64153,7,2,6,Midgar,26.1,20.8,0.13,18,76
64154,7,2,6,Midgard,23.6,16.72,3.38,13.6,89
64155,7,2,6,Mordor,26,15.29,0,14.9,91
64156,7,2,6,Neo-City,26.5,20.12,0.26,14.7,60
64157,7,2,6,Neo-Tokyo,26.6,20.12,0.26,14.7,60
64158,7,2,6,Nirvana,298.95,15.84,13.26,9.7,89
64159,7,2,6,Olympus,299.65,20.41,0.13,18.5,59
64160,7,2,6,Pandora,299.85,20.41,0.13,18.5,59
64161,7,2,6,Rapture,299.95,20.41,0.13,18.5,59
64162,7,2,6,Rivendell,293.25,15.23,7.54,8.7,97
64163,7,2,6,Serenity,299.75,20.12,0.26,14.7,60
64164,7,2,6,Shangri-La,26.7,20.12,0.26,14.7,60
64165,7,2,6,Solara,299.45,20.12,0.26,14.7,60
64166,7,2,6,Solstice,26,19.6,4.16,23.6,73
64167,7,2,6,Sunspear,26,24.38,0,26.4,75
64168,7,2,6,Utopia,299.95,20.41,0.13,18.5,59
64169,7,2,6,Valyria,25.4,14.86,13.91,21.3,59
64170,7,2,6,Winterfell,21.2,15.03,6.24,9.4,64
64171,7,2,7,Arcadia,25.2,16.42,0.91,16.9,81
64172,7,2,7,Atlantis,300.15,23.65,0.78,8.9,74
64173,7,2,7,Avalon,26.4,23.65,0.78,8.9,74
64174,7,2,7,Camelot,22.6,17.13,0.39,12.7,94
64175,7,2,7,Dorne,25.6,16.98,1.04,24.8,71
64176,7,2,7,Eden,26.5,17.5,1.3,18,59
64177,7,2,7,El Dorado,298.05,19.1,2.86,6.8,42
64178,7,2,7,Elysium,26.4,17.5,1.3,18,59
64179,7,2,7,Emerald City,299.45,17.82,2.34,15.1,55
64180,7,2,7,Helios,25.1,16.42,0.91,16.9,81
64181,7,2,7,Krypton,299.75,17.5,1.3,18,59
64182,7,2,7,Metropolis,26.5,17.82,2.34,15.1,55
64183,7,2,7,Midgar,25.7,16.63,3.38,18.1,81
64184,7,2,7,Midgard,23.9,16.15,2.21,14.6,92
64185,7,2,7,Mordor,26.7,23.33,0,19.2,96
64186,7,2,7,Neo-City,26.4,17.82,2.34,15.1,55
64187,7,2,7,Neo-Tokyo,26.4,17.82,2.34,15.1,55
64188,7,2,7,Nirvana,299.55,23.65,0.78,8.9,74
64189,7,2,7,Olympus,299.55,17.5,1.3,18,59
64190,7,2,7,Pandora,299.65,17.5,1.3,18,59
64191,7,2,7,Rapture,299.85,17.5,1.3,18,59
64192,7,2,7,Rivendell,293.55,18.95,1.95,10.2,100
64193,7,2,7,Serenity,299.65,17.82,2.34,15.1,55
64194,7,2,7,Shangri-La,26.6,17.82,2.34,15.1,55
64195,7,2,7,Solara,299.35,17.82,2.34,15.1,55
64196,7,2,7,Solstice,25.7,19.77,5.46,24.6,68
64197,7,2,7,Sunspear,25.8,19.31,0,30.5,69
64198,7,2,7,Utopia,299.75,17.5,1.3,18,59
64199,7,2,7,Valyria,26.1,21.27,4.16,21.9,60
64200,7,2,7,Winterfell,21.8,21.31,1.17,13.1,62
64201,7,2,8,Arcadia,24.9,16.77,0,21.1,84
64202,7,2,8,Atlantis,299.85,22.49,11.83,7.9,82
64203,7,2,8,Avalon,25.9,22.49,11.83,7.9,82
64204,7,2,8,Camelot,22,15.12,0.65,16.8,95
64205,7,2,8,Dorne,25.5,23.44,0,28.7,82
64206,7,2,8,Eden,26.7,19.97,0,23.8,64
64207,7,2,8,El Dorado,298.25,20.81,7.8,7.2,46
64208,7,2,8,Elysium,26.6,19.97,0,23.8,64
64209,7,2,8,Emerald City,299.65,20.79,0.26,19.2,60
64210,7,2,8,Helios,24.7,16.77,0,21.1,84
64211,7,2,8,Krypton,299.95,19.97,0,23.8,64
64212,7,2,8,Metropolis,26.7,20.79,0.26,19.2,60
64213,7,2,8,Midgar,25.8,19.01,0.26,21.6,83
64214,7,2,8,Midgard,23.3,14.17,2.99,18.1,93
64215,7,2,8,Mordor,26.5,22.63,0,25.5,87
64216,7,2,8,Neo-City,26.6,20.79,0.26,19.2,60
64217,7,2,8,Neo-Tokyo,26.7,20.79,0.26,19.2,60
64218,7,2,8,Nirvana,299.15,22.49,11.83,7.9,82
64219,7,2,8,Olympus,299.85,19.97,0,23.8,64
64220,7,2,8,Pandora,299.85,19.97,0,23.8,64
64221,7,2,8,Rapture,299.75,19.97,0,23.8,64
64222,7,2,8,Rivendell,293.55,16.24,4.55,11.2,99
64223,7,2,8,Serenity,299.85,20.79,0.26,19.2,60
64224,7,2,8,Shangri-La,26.8,20.79,0.26,19.2,60
64225,7,2,8,Solara,299.65,20.79,0.26,19.2,60
64226,7,2,8,Solstice,25.6,20.24,2.73,27.7,74
64227,7,2,8,Sunspear,25.7,24.25,0,32.9,83
64228,7,2,8,Utopia,299.75,19.97,0,23.8,64
64229,7,2,8,Valyria,25.4,16.01,10.92,25.5,57
64230,7,2,8,Winterfell,21.1,19.4,3.12,14,58
64231,7,2,9,Arcadia,24.6,23.36,0,22.9,85
64232,7,2,9,Atlantis,300.55,25.51,0.39,10,216
64233,7,2,9,Avalon,26.4,25.51,0.39,10,216
64234,7,2,9,Camelot,21.2,21.81,0,16.1,93
64235,7,2,9,Dorne,24.9,24.67,0,27.6,83
64236,7,2,9,Eden,26.4,25.1,0,24.9,60
64237,7,2,9,El Dorado,298.75,24.81,0,7.2,29
64238,7,2,9,Elysium,26.3,25.1,0,24.9,60
64239,7,2,9,Emerald City,299.95,24.87,0,20.2,53
64240,7,2,9,Helios,24.3,23.36,0,22.9,85
64241,7,2,9,Krypton,299.65,25.1,0,24.9,60
64242,7,2,9,Metropolis,26.3,24.87,0,20.2,53
64243,7,2,9,Midgar,25.2,24.21,0,24.4,84
64244,7,2,9,Midgard,22.8,20.69,0,20.4,93
64245,7,2,9,Mordor,26.5,26.15,0,23.2,91
64246,7,2,9,Neo-City,26.5,24.87,0,20.2,53
64247,7,2,9,Neo-Tokyo,26.5,24.87,0,20.2,53
64248,7,2,9,Nirvana,299.65,25.51,0.39,10,216
64249,7,2,9,Olympus,299.65,25.1,0,24.9,60
64250,7,2,9,Pandora,299.45,25.1,0,24.9,60
64251,7,2,9,Rapture,299.45,25.1,0,24.9,60
64252,7,2,9,Rivendell,293.95,22.26,0.13,9.4,99
64253,7,2,9,Serenity,299.75,24.87,0,20.2,53
64254,7,2,9,Shangri-La,26.5,24.87,0,20.2,53
64255,7,2,9,Solara,299.95,24.87,0,20.2,53
64256,7,2,9,Solstice,25,21.81,0,25.5,70
64257,7,2,9,Sunspear,25.4,24.42,0,29.4,83
64258,7,2,9,Utopia,299.45,25.1,0,24.9,60
64259,7,2,9,Valyria,25.7,20.3,1.3,29.6,52
64260,7,2,9,Winterfell,20.9,23.96,0,13.3,61
64261,7,2,10,Arcadia,23.9,25.12,0,17.1,84
64262,7,2,10,Atlantis,299.95,25.4,0,10.1,121
64263,7,2,10,Avalon,25.9,25.4,0,10.1,121
64264,7,2,10,Camelot,20.4,22.84,0,10.2,88
64265,7,2,10,Dorne,24.3,21.64,0,22.4,88
64266,7,2,10,Eden,25.9,25.92,0,18,57
64267,7,2,10,El Dorado,297.75,25.16,0,9.2,358
64268,7,2,10,Elysium,25.8,25.92,0,18,57
64269,7,2,10,Emerald City,299.35,25.89,0,15.3,47
64270,7,2,10,Helios,23.5,25.12,0,17.1,84
64271,7,2,10,Krypton,299.05,25.92,0,18,57
64272,7,2,10,Metropolis,25.7,25.89,0,15.3,47
64273,7,2,10,Midgar,24.5,26.34,0,18.9,85
64274,7,2,10,Midgard,22,23.53,0,14.3,92
64275,7,2,10,Mordor,25.9,24.09,0,17.9,95
64276,7,2,10,Neo-City,25.9,25.89,0,15.3,47
64277,7,2,10,Neo-Tokyo,26,25.89,0,15.3,47
64278,7,2,10,Nirvana,299.05,25.4,0,10.1,121
64279,7,2,10,Olympus,298.95,25.92,0,18,57
64280,7,2,10,Pandora,298.85,25.92,0,18,57
64281,7,2,10,Rapture,298.95,25.92,0,18,57
64282,7,2,10,Rivendell,293.25,20.88,0.39,6.3,94
64283,7,2,10,Serenity,299.15,25.89,0,15.3,47
64284,7,2,10,Shangri-La,25.9,25.89,0,15.3,47
64285,7,2,10,Solara,299.35,25.89,0,15.3,47
64286,7,2,10,Solstice,24.3,22.76,0,20.8,76
64287,7,2,10,Sunspear,24.7,19.73,0,23.4,86
64288,7,2,10,Utopia,298.85,25.92,0,18,57
64289,7,2,10,Valyria,25.1,26.09,0,25.6,50
64290,7,2,10,Winterfell,20.3,21.29,0,8.6,62
64291,7,2,11,Arcadia,24.1,26.79,0,15.9,81
64292,7,2,11,Atlantis,299.75,23.77,0,7.7,172
64293,7,2,11,Avalon,25.6,23.77,0,7.7,172
64294,7,2,11,Camelot,20.7,24.11,0,8.5,84
64295,7,2,11,Dorne,24.1,18.89,0,20.6,89
64296,7,2,11,Eden,26,25.22,0,17.2,53
64297,7,2,11,El Dorado,297.95,21.98,0.26,7.8,299
64298,7,2,11,Elysium,25.9,25.22,0,17.2,53
64299,7,2,11,Emerald City,299.25,23.82,0,15,43
64300,7,2,11,Helios,23.6,26.79,0,15.9,81
64301,7,2,11,Krypton,299.15,25.22,0,17.2,53
